Association between serotonin transporter genotype and extraversion. Psychiatric Genetics,"By Seth J. Gillihan, Martha J. Farah, G. Sankoorikal, et al., Published on 01/01/07",https://scholarship.haverford.edu/psychology_facpubs/289,,,,,,,,,,,
Flux Densities and Radio Polarization Characteristics of Two Vela-like Pulsars,"We report on dual-frequency radio polarimetry observations of two young, energetic pulsars, PSRs J0940-5428 and J1301-6305. These were among the first Vela-like pulsars discovered in the Parkes multibeam survey. We conducted observations of these pulsars with the Australia Telescope Compact Array (ATCA) at center frequencies of 1384 and 2496 MHz using pulsar gating while preserving full Stokes parameters. After correcting for bandwidth depolarization, we measured polarization characteristics, flux densities, and rotation measures for these pulsars. The spectral indices derived from the ATCA data are shallow but still consistent with values seen for pulsars of this type. The rotation measures for both pulsars are consistent with those reported recently using data from the Parkes telescope, and both pulsars have highly linearly polarized pulse profiles at both 1384 and 2496 MHz. Our results support a previously noted correlation between a high degree of linear polarization, shallow spectral index, and large spin-down luminosity.",https://scholarship.haverford.edu/physics_facpubs/381,,,,,,,,,,,
The Internet in the Middle East: Global expectations and local imaginations in Kuwait,"By Douglas A. Davis, Published on 01/01/07",https://scholarship.haverford.edu/psychology_facpubs/89,,,,,,,,,,,
Anxiety and error-monitoring: Increased error-sensitivity or altered expectations?,"By Rebecca J. Compton, Joshua Carp '07, Laura Chaddock '06, et al., Published on 01/01/07",https://scholarship.haverford.edu/psychology_facpubs/60,,,,,,,,,,,
Nociception and antinociception on the day of birth in mice: sex differences and test dependence,"By Wendy Faith Sternberg, L. D. Smith '04, and L. Scorr '06, Published on 01/01/04",https://scholarship.haverford.edu/psychology_facpubs/347,,,,,,,,,,,
Alpha-desynchronization and congnitive control: Sensitivity of prestimulus alpha prior and sunsequent behavior,"By Joshua Carp '07 and Rebecca J. Compton, Published on 01/01/07",https://scholarship.haverford.edu/psychology_facpubs/58,,,,,,,,,,,
Interpersonal similarity modulates observational error processing,"By Joshua Carp '07, Michael J. Halenar '07, Lorna C. Quandt '07, et al., Published on 01/01/07",https://scholarship.haverford.edu/psychology_facpubs/57,,,,,,,,,,,
"Viète, Descartes, and the Emergence of Modern Mathematics","By Danielle Macbeth, Published on 01/01/04",https://scholarship.haverford.edu/philosophy_facpubs/100,,,,,,,,,,,
A Lesson in Moral Spectatorship,"By J. Reid Miller, Published on 01/01/08",https://scholarship.haverford.edu/philosophy_facpubs/108,,,,,,,,,,,
The Origin and Evolution of the Mass-Metallicity Relationship for Galaxies: Results from Cosmological N-Body Simulations,"By Alyson M. Brooks, Fabio Governato, C. M. Booth, et al., Published on 01/01/07",https://scholarship.haverford.edu/astronomy_facpubs/211,,,,,,,,,,,
The orbiting carbon observatory (OCO) mission,"By David Crisp, Robert M. Atlas, Francois-Marie Breon, et al., Published on 01/01/04",https://scholarship.haverford.edu/chemistry_facpubs/318,,,,,,,,,,,
Evidence for Inverted-Spectrum 20 GHz Emission in the Galactic Plane,"By Stephen P. Boughn and J. C. Pober '07, Published on 01/01/07",https://scholarship.haverford.edu/astronomy_facpubs/50,,,,,,,,,,,
Limits On Rms Radio Source Contributions To The Microwave Sky Set By WMAP,"By Stephen P. Boughn and Bruce Partridge, Published on 01/01/07",https://scholarship.haverford.edu/astronomy_facpubs/60,,,,,,,,,,,
"Accountability Debates: The Federalists, the Anti-Federalists, and Democratic Deficits","By Craig Borowiak, Published on 01/01/07",https://scholarship.haverford.edu/polisci_facpubs/10,,,,,,,,,,,
Low-Mass Dwarf Template Spectra from the Sloan Digital Sky Survey,"We present template spectra of low-mass (M0-L0) dwarfs derived from over 4000 Sloan Digital Sky Survey spectra. These composite spectra are suitable for use as medium-resolution (R ~ 1800) radial velocity standards. We report mean spectral properties (molecular band-head strengths, equivalent widths) and use the templates to investigate the effects of magnetic activity and metallicity on the spectroscopic and photometric properties of low-mass stars.",https://scholarship.haverford.edu/astronomy_facpubs/376,,,,,,,,,,,
Exploring the Local Milky Way: M Dwarfs as Tracers of Galactic Populations,"We have assembled a spectroscopic sample of low-mass dwarfs observed as part of the Sloan Digital Sky Survey along one Galactic sight line, designed to investigate the observable properties of the thin and thick disks. This sample of ~7400 K and M stars also has measured ugriz photometry, proper motions, and radial velocities. We compute UVW space-motion distributions, and investigate their structure with respect to vertical distance from the Galactic plane. We place constraints on the velocity dispersions of the thin and thick disks, using two-component Gaussian fits. We also compare these kinematic distributions to a leading Galactic model. Finally, we investigate other possible observable differences between the thin and thick disks, such as color, active fraction, and metallicity.",https://scholarship.haverford.edu/astronomy_facpubs/375,,,,,,,,,,,
"The Unbearable Learness of Being; Or, ‘Why Should a Dog, a Rat, a Horse Have Life, and Thou No Breath At All?'","By Kimberly W. Benston, Published on 01/01/07",https://scholarship.haverford.edu/english_facpubs/151,,,,,,,,,,,
Stretching Military Analysis to Include Asymmetical Conflict,"By Barak Mendelsohn, Published on 01/01/08",https://scholarship.haverford.edu/polisci_facpubs/83,,,,,,,,,,,
"Why recall our highs and lows: relations between memory functions, age, and well-being","By Kate C. McLean and Jennifer Pals Lilgendahl, Published on 01/01/08",https://scholarship.haverford.edu/psychology_facpubs/125,,,,,,,,,,,
Confidence Intervals for the difference between two means,"By Weiwen Miao and Paul Chiou, Published on 01/01/08",https://scholarship.haverford.edu/mathematics_facpubs/77,,,,,,,,,,,
"Review of Simon Gaunt, Love and Death in Medieval French and Occitan Courtly Literature: Martyrs to Love","By Maud Burnett McInerney, Published on 01/01/08",https://scholarship.haverford.edu/english_facpubs/186,,,,,,,,,,,
Evolving Visions of Waterfront Development in Postindustrial Philadelphia: the Formative Role of Elite Ideologies,"By Stephen J. McGovern, Published on 01/01/08",https://scholarship.haverford.edu/polisci_facpubs/66,,,,,,,,,,,
Polymer Drop Breakup in Microchannels,"By Paulo E. Arratia, Jerry P. Gollub, and D. J. Durian, Published on 01/01/07",https://scholarship.haverford.edu/physics_facpubs/109,,,,,,,,,,,
Comparing flow thresholds and dynamics for oscillating and inclined granular layers,"By Sebastien Aumaitre, Conor Puls, Jim N. McElwaine, et al., Published on 01/01/07",https://scholarship.haverford.edu/physics_facpubs/110,,,,,,,,,,,
"2MTF I. The Tully-Fisher Relation in the 2MASS J, H and K Bands","By Karen Masters, Christopher M. Springob, and John P. Huchra, Published on 01/01/08",https://scholarship.haverford.edu/astronomy_facpubs/477,,,,,,,,,,,
The Truths of Logic and Logical Truth,"By Danielle Macbeth, Published on 01/01/08",https://scholarship.haverford.edu/philosophy_facpubs/96,,,,,,,,,,,
The Truth in Pragmatism,"By Danielle Macbeth, Published on 01/01/08",https://scholarship.haverford.edu/philosophy_facpubs/77,,,,,,,,,,,
New Post-Newtonian Parameter to Test Chern-Simons Gravity,"By Stephon Alexander and Nicolas Yunes, Published on 01/01/07",https://scholarship.haverford.edu/astronomy_facpubs/260,,,,,,,,,,,
"Antibiotic resistance of Helicobacter pylori from patients in Ile-Ife, South west Nigeria.","By Aaron O. Aboderin, Abdul R. Abdu, Babatunde 'Wumi Odetoyin, et al., Published on 01/01/07",https://scholarship.haverford.edu/biology_facpubs/333,,,,,,,,,,,
From drops of blood: charisma and political legitimacy in the translatio of the Uthmanic Codex of al-Andalus,"By Travis Zadeh, Published on 01/01/08",https://scholarship.haverford.edu/religion_facpubs/156,,,,,,,,,,,
Geometric Tests of Cosmological Models: II. Calibration of Rotational Widths and the Tully-Fisher Relation,"By Karen Masters, C. Marinoni, A. Saintonge, et al., Published on 01/01/08",https://scholarship.haverford.edu/astronomy_facpubs/478,,,,,,,,,,,
"‘Fire Cannot Harm It’: Mediation, Temptation and the Charismatic Power of the Qur'an","By Travis Zadeh, Published on 01/01/08",https://scholarship.haverford.edu/religion_facpubs/157,,,,,,,,,,,
Pragmatism: Then and Now [translated into Russian],"By Danielle Macbeth, Published on 01/01/08",https://scholarship.haverford.edu/philosophy_facpubs/253,,,,,,,,,,,
Logic and the Foundations of Mathematics,"By Danielle Macbeth, Published on 01/01/08",https://scholarship.haverford.edu/philosophy_facpubs/78,,,,,,,,,,,
From Contingency to Solidarity: Rorty's Pragmatist Turn ,"By Danielle Macbeth, Published on 01/01/08",https://scholarship.haverford.edu/philosophy_facpubs/97,,,,,,,,,,,
Electron transfer at the class II/III borderline of mixed valency: dependence of rates on solvent dynamics and observation of a localized-to-delocalized transition in freezing solvents ,"By Casey H. Londergan, Starla D. Glover, Benjamin J. Lear, et al., Published on 01/01/08",https://scholarship.haverford.edu/chemistry_facpubs/110,,,,,,,,,,,
Putnam's New Realism,"By Danielle Macbeth, Published on 01/01/04",https://scholarship.haverford.edu/philosophy_facpubs/106,,,,,,,,,,,
Missing a romantic partner: a prototype analysis,"By Benjamin Le, Timothy J. Loving, Gary W. Lewandowski Jr., et al., Published on 01/01/08",https://scholarship.haverford.edu/psychology_facpubs/113,,,,,,,,,,,
Re-imagining Tatian: The Damaging Effects of Polemical Rhetoric,"By Naomi Koltun-Fromm, Published on 01/01/08",https://scholarship.haverford.edu/religion_facpubs/58,,,,,,,,,,,
Probing the Oligomeric State of Pea Porphobilinogen Synthase by Analytical Ultracentrifugation,"The enzyme porphobilinogen synthase (PBGS) can exist in different non-additive homo-oligomeric assemblies and, under appropriate conditions, the distribution of these assemblies can respond to ligands such as metals or substrate. PBGS from most organisms was believed to be octameric until work on a rare allele of human PBGS revealed an alternate hexameric assembly, which is also available to the wild type enzyme at elevated pH. Herein, we establish that the distribution of pea PBGS quaternary structures also contains octamers and hexamers, using both sedimentation velocity and sedimentation equilibrium experiments. We report results in which the octamer dominates under purification conditions and discuss conditions that influence the octamer:hexamer ratio. As predicted by PBGS crystal structures from related organisms, in the absence of magnesium, the octameric assembly is significantly destabilized and the oligomeric distribution is dominated largely by the hexameric assembly. Although the PBGS hexamer-to-octamer oligomeric rearrangement is well document under some conditions, both assemblies are very stable (under AUC conditions) in the timeframe of our ultracentrifuge experiments.",https://scholarship.haverford.edu/biology_facpubs/500,,,,,,,,,,,
Probing the oligomeric assemblies of pea porphobillinogen synthase by analytical ultracentrifugation,"By Bashkim Kokona, Daniel J. Rigotti, Andrew S. Wasson '02, et al., Published on 01/01/08",https://scholarship.haverford.edu/biology_facpubs/212,,,,,,,,,,,
Polynomial-time quantum algorithm for the simulation of chemical dynamics,"By Ivan Kassal, Stephen P. Jordan, Peter John Love, et al., Published on 01/01/08",https://scholarship.haverford.edu/physics_facpubs/173,,,,,,,,,,,
"Materializing Religion: Expression, Performance and Ritual","By Ken Koltun-Fromm, Published on 01/01/08",https://scholarship.haverford.edu/religion_facpubs/183,,,,,,,,,,,
Physics of the Human Body [book review],"By Suzanne Amador Kane, Published on 01/01/08",https://scholarship.haverford.edu/physics_facpubs/265,,,,,,,,,,,
A correlation between the cosmic microwave background and large-scale structure in the universe,"By Stephen P. Boughn and R. G. Crittenden, Published on 01/01/04",https://scholarship.haverford.edu/astronomy_facpubs/43,,,,,,,,,,,
Enteroaggregative Escherichia coli related to uropathogenic clonal group A,"By Faith Wallace-Gadsden, James R. Johnson, John Wain, et al., Published on 01/01/07",https://scholarship.haverford.edu/biology_facpubs/328,,,,,,,,,,,
A Pair of Bootes: A New Milky Way Satellite,"By S. M. Walsh, H. Jerjen, and Beth Willman, Published on 01/01/07",https://scholarship.haverford.edu/astronomy_facpubs/210,,,,,,,,,,,
The Star-Forming Molecular Gas in High-Redshift Submillimetre Galaxies,"We present a model for the CO molecular line emission from high-redshift Submillimetre Galaxies (SMGs). By combining hydrodynamic simulations of gas-rich galaxy mergers with the polychromatic radiative transfer code,SUNRISE, and the 3D non-LTE molecular line radiative transfer code,TURTLEBEACH, we show that if SMGs are typically a transient phase of major mergers, then their observed compact CO spatial extents, broad linewidths and high excitation conditions (CO spectral energy distribution) are naturally explained. In this sense, SMGs can be understood as scaled-up analogues to local ultraluminous infrared galaxies (ULRIGs). We utilize these models to investigate the usage of CO as an indicator of physical conditions. We find that care must be taken when applying standard techniques. The usage of CO linewidths as a dynamical mass estimator from SMGs can possibly overestimate the true enclosed mass by a factor of ∼1.5–2. At the same time, assumptions of line ratios of unity from COJ= 3–2 (and higher lying lines) to CO (J= 1–0) will oftentimes lead to underestimates of the inferred gas mass. We provide tests for these models by outlining predictions for experiments which are imminently feasible with the current generation of bolometer arrays and radio-wave spectrometers.",https://scholarship.haverford.edu/astronomy_facpubs/335,,,,,,,,,,,
Constructing Democracy in Africa: Mali in Transition,This monograph is the result of field work conducted in Mali from 1994-2007. The book is an analysis of the process of constitutionalism and the relationship between dialogue and state legitimacy in democratic transtion. Winner of the 2009 Best Book Award from the African Politics Conference Group. --author-supplied description,https://scholarship.haverford.edu/polisci_facpubs/141,,,,,,,,,,,
The Star Formation History and Extended Structure of the Hercules Milky Way Satellite,"By David J. Sand, Edward W. Olszewski, Beth Willman, et al., Published on 01/01/09",https://scholarship.haverford.edu/astronomy_facpubs/234,,,,,,,,,,,
The Effects of Hydrofluoric Acid Addition on the Hydrothermal Synthesis of Templated Uranium Sulfates,The effects of addition of a second acid source (HF) on the formation of uranium sulfates are described in this article. -- author-supplied description.,https://scholarship.haverford.edu/chemistry_facpubs/160,,,,,,,,,,,
The invisibles: a detection algorithm to trace the faintest Milky Way satellites,"By S. M. Walsh, Beth Willman, and H. Jerjen, Published on 01/01/09",https://scholarship.haverford.edu/astronomy_facpubs/228,,,,,,,,,,,
Work-Family spillover,"By Shu-wen Wang and R. Repetti, Published on 01/01/09",https://scholarship.haverford.edu/psychology_facpubs/285,,,,,,,,,,,
Gravitational-wave probe of effective quantum gravity,"By Stephon Alexander, Lee Samuel Finn, and Nicolas Yunes, Published on 01/01/08",https://scholarship.haverford.edu/astronomy_facpubs/262,,,,,,,,,,,
The Star Formation Rate-Dense Gas Relation as Measured by HCN (J=3-2) Emission,We present observations made with the 10 m Heinrich Hertz Submillimeter Telescope of HCN(3-2) emission from a sample of 30 nearby galaxies ranging in infrared luminosity from 1010 to 1012.5 L☉ and HCN(3-2) luminosity from 106 to 109 K km s−1 pc2. We examine the correlation between the infrared luminosity and HCN(3-2) luminosity and find that the best-fit linear regression has a slope (in log-log space) of 0.74 ± 0.12. Including recently published data from Graciá-Carpio et al. tightens the constraints on the best-fit slope to 0.79 ± 0.09. This slope below unity suggests that the HCN(3-2) molecular line luminosity is not linearly tracing the amount of dense gas. Our results are consistent with predictions from recent theoretical models that find slopes below unity when the line luminosity depends on the average gas density with a power-law index greater than a Kennicutt-Schmidt index of 1.5.,https://scholarship.haverford.edu/astronomy_facpubs/338,,,,,,,,,,,
Chern-Simons modified gravity as a torsion theory and its interaction with fermions,"By Stephon Alexander and Nicolas Yunes, Published on 01/01/08",https://scholarship.haverford.edu/astronomy_facpubs/263,,,,,,,,,,,
The formation of polar disk galaxies,"By Chris B. Brook, Fabio Governato, Thomas Quinn, et al., Published on 01/01/08",https://scholarship.haverford.edu/astronomy_facpubs/231,,,,,,,,,,,
Radio source contributions to the microwave sky,"By Stephen P. Boughn and Bruce Partridge, Published on 01/01/08",https://scholarship.haverford.edu/astronomy_facpubs/64,,,,,,,,,,,
The Dual Origin of Stellar Halos,"By Adi Zolotov, Beth Willman, Alyson M. Brooks, et al., Published on 01/01/09",https://scholarship.haverford.edu/astronomy_facpubs/235,,,,,,,,,,,
The Merger-Driven Evolution of Warm Infrared Luminous Galaxies,"We present a merger-driven evolutionary model for the production of luminous (LIRGs) and ultraluminous infrared galaxies (ULIRGs) with warm infrared (IR) colours. Our results show that simulations of gas-rich major mergers including star formation, black hole growth and feedback can produce warm (U)LIRGs. We also find that while the warm evolutionary phase is associated with increased active galactic nucleus (AGN) activity, star formation alone may be sufficient to produce warm IR colours. However, the transition can be suppressed entirely – even when there is a significant AGN contribution – when we assume a single-phase interstellar medium, which maximizes the attenuation. Finally, our evolutionary models are consistent with the 25-to-60 µm flux density ratio versusLHX/LIR relation for local LIRGs and ULIRGs, and predict the observed scatter in IR colour at fixed LHX/LIR. Therefore, our models suggest a cautionary note in the interpretation of warm IR colours: while associated with periods of active black hole growth, they are probably produced by a complex mix of star formation and AGN activity intermediate between the cold star formation dominated phase and the birth of a bright, unobscured quasar.",https://scholarship.haverford.edu/astronomy_facpubs/353,,,,,,,,,,,
"Overcoming Kant: McDowell, and Sellars, on Judgment","By Danielle Macbeth, Published on 01/01/04",https://scholarship.haverford.edu/philosophy_facpubs/98,,,,,,,,,,,
The Lorentz force and the radiation pressure of light,"By Tony Rothman and Stephen P. Boughn, Published on 01/01/09",https://scholarship.haverford.edu/astronomy_facpubs/63,,,,,,,,,,,
A partial ordering on slices of planar Lagrangians,"By Phil Eiseman '10, Jonathan D. Lima '10, Joshua Marc Sabloff, et al., Published on 01/01/08",https://scholarship.haverford.edu/mathematics_facpubs/89,,,,,,,,,,,
"Reply to ""Repairing an Elementary Explanation of Radiation Pressure""","By Tony Rothman and Stephen P. Boughn, Published on 01/01/09",https://scholarship.haverford.edu/astronomy_facpubs/66,,,,,,,,,,,
"Simultaneous, multi-frequency, VLA observations of inverted spectrum radio sources","By Bruce Partridge, Published on 01/01/09",https://scholarship.haverford.edu/astronomy_facpubs/108,,,,,,,,,,,
Finding the Big Bang,This is an account of the discovery and exploration of a sea of thermal radiation that smoothly fills space. --author-supplied description,https://scholarship.haverford.edu/astronomy_facpubs/101,,,,,,,,,,,
What is a Legendrian Knot?,"By Joshua Marc Sabloff, Published on 01/01/09",https://scholarship.haverford.edu/mathematics_facpubs/90,,,,,,,,,,,
The Drosophila hnRNP M homolog Rumpelstiltskin regulates nanos mRNA localization,"By Roshan A. Jain and Elizabeth R. Gavis, Published on 01/01/08",https://scholarship.haverford.edu/biology_facpubs/531,,,,,,,,,,,
"From Cuban Santeria to African Yoruba: Evolutions in African American Orisha History, 1959-1970","By Tracey E. Hucks, Published on 01/01/08",https://scholarship.haverford.edu/religion_facpubs/28,,,,,,,,,,,
Further Evidence for Dark Energy in the Universe,"By Stephen P. Boughn and R. G. Crittenden, Published on 01/01/04",https://scholarship.haverford.edu/astronomy_facpubs/44,,,,,,,,,,,
Synthetic approaches for noncentrosymmetric molybdates,"By Desmond J. Hubbard '09, Alexander R. Johnston '07, Hernan Sanchez Casalongue '08, et al., Published on 01/01/08",https://scholarship.haverford.edu/chemistry_facpubs/175,,,,,,,,,,,
Lestaurtinib (CEP701) is a JAK2 inhibitor that suppresses JAK2/STAT5 signaling and the proliferation of primary erythroid cells from patients with myeloproliferative disorders ,"By E. O. Hexner, C. Serdikoff, M. Jan, et al., Published on 01/01/08",https://scholarship.haverford.edu/biology_facpubs/142,,,,,,,,,,,
"PSR J1856+0245: Arecibo Discovery of a Young, Energetic Pulsar Coincident with the TeV Gamma-ray Source HESS J1857+026","We present the discovery of the Vela-like radio pulsar J1856+0245 in the Arecibo PALFA survey. PSR J1856+0245 has a spin period of 81 ms, a characteristic age of 21 kyr, and a spin-down luminosity Ė = 4.6 × 1036 ergs s−1. It is positionally coincident with the TeV γ-ray source HESS J1857+026, which has no other known counterparts. Young, energetic pulsars create wind nebulae, and more than a dozen pulsar wind nebulae have been associated with very high energy (100 GeV-100 TeV) γ-ray sources discovered with the HESS telescope. The γ-ray emission seen from HESS J1857+026 is potentially produced by a pulsar wind nebula powered by PSR J1856+0245; faint X-ray emission detected by ASCA at the pulsar's position supports this hypothesis. The inferred γ-ray efficiency is γ = Lγ/Ė =3.1 % (1-10 TeV, for a distance of 9 kpc), comparable to that observed in similar associations.",https://scholarship.haverford.edu/physics_facpubs/383,,,,,,,,,,,
Ventromedial frontal lobe plays a critical role in facial emotion recognition,"By Andrea S. Heberlein, Alisa A. Padon, Seth J. Gillihan, et al., Published on 04/01/08",https://scholarship.haverford.edu/psychology_facpubs/243,,,,,,,,,,,
A new approach to the blocking of alloreactive t cell-mediated graft-versus-host disease by in vivo administration of Anti-CXCR3 Neutralizing Antibody ,"By S. He, Q. Cao, Y. Qui, et al., Published on 01/01/08",https://scholarship.haverford.edu/biology_facpubs/143,,,,,,,,,,,
Axion constraints in non-standard thermal histories,"By Daniel Grin, Tristan L. Smith, and Marc Kamionkowski, Published on 01/01/08",https://scholarship.haverford.edu/physics_facpubs/646,,,,,,,,,,,
[N2C6H14](2)[(UO2)(6)(H2O)(2)F-2(PO4)(2)(HPO4)(4)]center dot 4H2O: A new microporous uranium phosphate fluoride,"By Michael B. Doran, C. L. Stuart, Alexander J. Norquist, et al., Published on 01/01/04",https://scholarship.haverford.edu/chemistry_facpubs/158,,,,,,,,,,,
Teaching About Fluids,"By Jerry P. Gollub, Published on 01/01/08",https://scholarship.haverford.edu/physics_facpubs/111,,,,,,,,,,,
Cell Surface Expression of the Vaccinia Virus Complement Control Protein is Mediated by Interaction with the Viral A56 Protein and Protects Infected Cells from Complement Attack,"The vaccinia virus (VACV) complement control protein (VCP) is the major protein secreted from VACV-infected cells. It has been reported that VCP binds to the surfaces of uninfected cells by interacting with heparan sulfate proteoglycans (HSPGs). In this study, we show that VCP is also expressed on the surfaces of infected cells and demonstrate that surface localization occurs independently of HSPGs. Since VCP does not contain a transmembrane domain, we hypothesized that VCP interacts with a membrane protein that localizes to the infected-cell surface. We show that the VACV A56 membrane protein is necessary for the cell surface expression of VCP and demonstrate that VCP and A56 interact in VACV-infected cells. Since the surface expression of VCP was abrogated by reducing agents, we examined the contribution of an unpaired cysteine residue on VCP to VCP surface expression and VCP's interaction with A56. To do this, we mutated the unpaired cysteine in VCP and generated a recombinant virus expressing the altered form of VCP. Following the infection of cells with the mutant virus, VCP was neither expressed on the cell surface nor able to interact with A56. Importantly, the cell surface expression of VCP was found to protect infected cells from complement-mediated lysis. Our findings suggest a new function for VCP that may be important for poxvirus pathogenesis and impact immune responses to VACV-based vaccines.",https://scholarship.haverford.edu/biology_facpubs/499,,,,,,,,,,,
Lower Limit to The Scale of an Effective Theory of Gravitation,"By Daniel Grin and R. R. Caldwell, Published on 01/01/08",https://scholarship.haverford.edu/physics_facpubs/644,,,,,,,,,,,
Post-Mitotic CD44lo CD8 T Cells in GVHD are Memory Stem Cells,"By Yi Zhang, G. Joe, E. Hexner, et al., Published on 01/01/05",https://scholarship.haverford.edu/biology_facpubs/108,,,,,,,,,,,
Combined analysis of the integrated Sachs-Wolfe effect and cosmological implications,"By Tommaso Giannantonio, Ryan Scranton, Robert G. Crittenden, et al., Published on 01/01/08",https://scholarship.haverford.edu/astronomy_facpubs/61,,,,,,,,,,,
America and the Limits of the Politics of Selfishness,"A careful analysis of the Congress, the Presidency, public policy, and the American public shows the importance of morality in affecting what our politics achieves. It also shows the limits of what American politics can achieve because of the excessive self-love of the American people and the lack of a sufficient concern for others. What this means for what political science should study is also discussed. --author-supplied description",https://scholarship.haverford.edu/polisci_facpubs/134,,,,,,,,,,,
Long-term consequences of neonatal and infant pain from animal models,3rd ed.,https://scholarship.haverford.edu/psychology_facpubs/161,,,,,,,,,,,
[Mo16O53F2](12-): A new polyoxofluoromolybdate anion,"By Adam K. Stover '06, Jesse R. Gutnick '04, Amy Narducci Sarjeant, et al., Published on 01/01/07",https://scholarship.haverford.edu/chemistry_facpubs/172,,,,,,,,,,,
Lydia Davis: Varieties of Disturbance [book review],"By Asali Solomon, Published on 05/01/07",https://scholarship.haverford.edu/english_facpubs/176,,,,,,,,,,,
The Grand Piano: An Experiment in Collective Autobiography,"By Ron Silliman, Published on 01/01/07",https://scholarship.haverford.edu/english_facpubs/252,,,,,,,,,,,
Pain: Basic concepts,3rd ed.,https://scholarship.haverford.edu/psychology_facpubs/160,,,,,,,,,,,
Organic Electronics: Self Assembly is Ready to Roll,"By Walter Fox Smith, Published on 01/01/07",https://scholarship.haverford.edu/physics_facpubs/240,,,,,,,,,,,
The Age of Huts (compleat),"By Ron Silliman, Published on 01/01/07",https://scholarship.haverford.edu/english_facpubs/246,,,,,,,,,,,
Mechanisms in Ancient Philosophy of Science,"By Aryeh L. Kosman, Published on 01/01/04",https://scholarship.haverford.edu/philosophy_facpubs/68,,,,,,,,,,,
"How it happened that a portion of a treatise entitled new improvements of planting and gardening both philosophical and practical by Richard Bradley Frs, which dealt with blights of trees and plants, provided the first report of an environment that contained green sulphur photosynthetic bacteria","By Melvin Santer, Published on 01/01/07",https://scholarship.haverford.edu/biology_facpubs/426,,,,,,,,,,,
Optical properties of ZnO/ZnS and ZnO/ZnTe heterostructures for photovoltaic applications ,"By Joshua Schrier, D. O. Demchenko, and Lin-Wang Wang, Published on 01/01/07",https://scholarship.haverford.edu/chemistry_facpubs/229,,,,,,,,,,,
The happy mind in action: The cognitive basis of subjective well-being.,"By M. D. Robinson and Rebecca J. Compton, Published on 01/01/07",https://scholarship.haverford.edu/psychology_facpubs/37,,,,,,,,,,,
A new journal with a new approach to research in developing countries.,"By S. Rubino, M. Cameron, P. Cappuccinelli, et al., Published on 01/01/07",https://scholarship.haverford.edu/biology_facpubs/330,,,,,,,,,,,
Bootes II rebooted: an MMT/MegaCam study of an ultra-faint Milky Way satellite,"By S. M. Walsh, Beth Willman, D. Sand, et al., Published on 01/01/08",https://scholarship.haverford.edu/astronomy_facpubs/230,,,,,,,,,,,
Staying connected: Reestablishing relationships following vision loss,"By Shu-wen Wang and K. Boerner, Published on 01/01/08",https://scholarship.haverford.edu/psychology_facpubs/208,,,,,,,,,,,
"Biochemical Warfare on the Reef: In a Co-evolutionary Struggle, Invertebrate Adversaries Develop Weapon and Counter-weapon","By Kristen E. Whalen, Published on 01/01/08",https://scholarship.haverford.edu/biology_facpubs/555,,,,,,,,,,,
Stretching fields and mixing near the transition to nonperiodic two-dimensional flow,"By M. J. Twardos, Paulo E. Arratia, G. A. Voth, et al., Published on 01/01/08",https://scholarship.haverford.edu/physics_facpubs/115,,,,,,,,,,,
Hundreds of Milky Way satellites? Luminosity bias in the satellite luminosity function,"By Erik J. Tollerud, James S. Bullock, Louis E. Strigari, et al., Published on 01/01/08",https://scholarship.haverford.edu/astronomy_facpubs/232,,,,,,,,,,,
A common mass scale for satellite galaxies of the Milky Way,"By Louis E. Strigari, James S. Bullock, M. Kaplinghat, et al., Published on 01/01/08",https://scholarship.haverford.edu/astronomy_facpubs/229,,,,,,,,,,,
Herbivore offense in the sea: the detoxification and transport of secondary metabolites,"By Erik E. Sotka and Kristen E. Whalen, Published on 01/01/08",https://scholarship.haverford.edu/biology_facpubs/554,,,,,,,,,,,
The large-scale bias of the hard X-ray background,"By Stephen P. Boughn and R. G. Crittenden, Published on 01/01/04",https://scholarship.haverford.edu/astronomy_facpubs/45,,,,,,,,,,,
The Most Dark Matter Dominated Galaxies: Predicted Gamma-ray Signals from the Faintest Milky Way Dwarfs,"By Louis E. Strigari, Savvas M. Koushiappas, James S. Bullock, et al., Published on 01/01/08",https://scholarship.haverford.edu/astronomy_facpubs/246,,,,,,,,,,,
Difference,"By Asali Solomon, Published on 08/01/08",https://scholarship.haverford.edu/english_facpubs/171,,,,,,,,,,,
Electronic structure and spectroscopy of cadmium telluride quantum wires,"By Jianwei Sun, Willian E. Buhro, Lin-Wang Wang, et al., Published on 01/01/08",https://scholarship.haverford.edu/chemistry_facpubs/222,,,,,,,,,,,
[C5H14N2][(MoO3)(3)(SO4)]center dot H2O: Sulfated alpha-molybdena chains,"By Jesse R. Gutnick '04, Eric A. Muller '06, Amy Narducci Sarjeant, et al., Published on 01/01/04",https://scholarship.haverford.edu/chemistry_facpubs/155,,,,,,,,,,,
"PTH, IGFs and the osteoblast niche: physiology and pharmacologic potential","By R. W. Garrett and Stephen G. Emerson, Published on 01/01/08",https://scholarship.haverford.edu/biology_facpubs/144,,,,,,,,,,,
Meditations of global first philosophy: Quest for the missing grammar of logos,"By Ashok K. Gangadean, Published on 01/01/08",https://scholarship.haverford.edu/philosophy_facpubs/41,,,,,,,,,,,
